name,role,component,layer,dtype,shape,params
model.audio_tower.layers.10.self_attn.v_proj.input_max,model.audio_tower.layers.N.self_attn.v_proj.input_max,audio,10.0,BF16,(),1
model.audio_tower.layers.10.self_attn.v_proj.input_min,model.audio_tower.layers.N.self_attn.v_proj.input_min,audio,10.0,BF16,(),1
model.audio_tower.layers.10.self_attn.v_proj.linear.weight,model.audio_tower.layers.N.self_attn.v_proj.linear.weight,audio,10.0,BF16,"(1024, 1024)",1048576
model.audio_tower.layers.10.self_attn.v_proj.output_max,model.audio_tower.layers.N.self_attn.v_proj.output_max,audio,10.0,BF16,(),1
model.audio_tower.layers.10.self_attn.v_proj.output_min,model.audio_tower.layers.N.self_attn.v_proj.output_min,audio,10.0,BF16,(),1
model.audio_tower.layers.11.feed_forward1.ffw_layer_1.input_max,model.audio_tower.layers.N.feed_forward1.ffw_layer_1.input_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.feed_forward1.ffw_layer_1.input_min,model.audio_tower.layers.N.feed_forward1.ffw_layer_1.input_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.feed_forward1.ffw_layer_1.linear.weight,model.audio_tower.layers.N.feed_forward1.ffw_layer_1.linear.weight,audio,11.0,BF16,"(4096, 1024)",4194304
model.audio_tower.layers.11.feed_forward1.ffw_layer_1.output_max,model.audio_tower.layers.N.feed_forward1.ffw_layer_1.output_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.feed_forward1.ffw_layer_1.output_min,model.audio_tower.layers.N.feed_forward1.ffw_layer_1.output_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.feed_forward1.ffw_layer_2.input_max,model.audio_tower.layers.N.feed_forward1.ffw_layer_2.input_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.feed_forward1.ffw_layer_2.input_min,model.audio_tower.layers.N.feed_forward1.ffw_layer_2.input_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.feed_forward1.ffw_layer_2.linear.weight,model.audio_tower.layers.N.feed_forward1.ffw_layer_2.linear.weight,audio,11.0,BF16,"(1024, 4096)",4194304
model.audio_tower.layers.11.feed_forward1.ffw_layer_2.output_max,model.audio_tower.layers.N.feed_forward1.ffw_layer_2.output_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.feed_forward1.ffw_layer_2.output_min,model.audio_tower.layers.N.feed_forward1.ffw_layer_2.output_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.feed_forward1.post_layer_norm.weight,model.audio_tower.layers.N.feed_forward1.post_layer_norm.weight,audio,11.0,BF16,"(1024,)",1024
model.audio_tower.layers.11.feed_forward1.pre_layer_norm.weight,model.audio_tower.layers.N.feed_forward1.pre_layer_norm.weight,audio,11.0,BF16,"(1024,)",1024
model.audio_tower.layers.11.feed_forward2.ffw_layer_1.input_max,model.audio_tower.layers.N.feed_forward2.ffw_layer_1.input_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.feed_forward2.ffw_layer_1.input_min,model.audio_tower.layers.N.feed_forward2.ffw_layer_1.input_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.feed_forward2.ffw_layer_1.linear.weight,model.audio_tower.layers.N.feed_forward2.ffw_layer_1.linear.weight,audio,11.0,BF16,"(4096, 1024)",4194304
model.audio_tower.layers.11.feed_forward2.ffw_layer_1.output_max,model.audio_tower.layers.N.feed_forward2.ffw_layer_1.output_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.feed_forward2.ffw_layer_1.output_min,model.audio_tower.layers.N.feed_forward2.ffw_layer_1.output_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.feed_forward2.ffw_layer_2.input_max,model.audio_tower.layers.N.feed_forward2.ffw_layer_2.input_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.feed_forward2.ffw_layer_2.input_min,model.audio_tower.layers.N.feed_forward2.ffw_layer_2.input_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.feed_forward2.ffw_layer_2.linear.weight,model.audio_tower.layers.N.feed_forward2.ffw_layer_2.linear.weight,audio,11.0,BF16,"(1024, 4096)",4194304
model.audio_tower.layers.11.feed_forward2.ffw_layer_2.output_max,model.audio_tower.layers.N.feed_forward2.ffw_layer_2.output_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.feed_forward2.ffw_layer_2.output_min,model.audio_tower.layers.N.feed_forward2.ffw_layer_2.output_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.feed_forward2.post_layer_norm.weight,model.audio_tower.layers.N.feed_forward2.post_layer_norm.weight,audio,11.0,BF16,"(1024,)",1024
model.audio_tower.layers.11.feed_forward2.pre_layer_norm.weight,model.audio_tower.layers.N.feed_forward2.pre_layer_norm.weight,audio,11.0,BF16,"(1024,)",1024
model.audio_tower.layers.11.lconv1d.conv_norm.weight,model.audio_tower.layers.N.lconv1d.conv_norm.weight,audio,11.0,BF16,"(1024,)",1024
model.audio_tower.layers.11.lconv1d.depthwise_conv1d.weight,model.audio_tower.layers.N.lconv1d.depthwise_conv1d.weight,audio,11.0,BF16,"(1024, 1, 5)",5120
model.audio_tower.layers.11.lconv1d.linear_end.input_max,model.audio_tower.layers.N.lconv1d.linear_end.input_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.lconv1d.linear_end.input_min,model.audio_tower.layers.N.lconv1d.linear_end.input_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.lconv1d.linear_end.linear.weight,model.audio_tower.layers.N.lconv1d.linear_end.linear.weight,audio,11.0,BF16,"(1024, 1024)",1048576
model.audio_tower.layers.11.lconv1d.linear_end.output_max,model.audio_tower.layers.N.lconv1d.linear_end.output_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.lconv1d.linear_end.output_min,model.audio_tower.layers.N.lconv1d.linear_end.output_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.lconv1d.linear_start.input_max,model.audio_tower.layers.N.lconv1d.linear_start.input_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.lconv1d.linear_start.input_min,model.audio_tower.layers.N.lconv1d.linear_start.input_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.lconv1d.linear_start.linear.weight,model.audio_tower.layers.N.lconv1d.linear_start.linear.weight,audio,11.0,BF16,"(2048, 1024)",2097152
model.audio_tower.layers.11.lconv1d.linear_start.output_max,model.audio_tower.layers.N.lconv1d.linear_start.output_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.lconv1d.linear_start.output_min,model.audio_tower.layers.N.lconv1d.linear_start.output_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.lconv1d.pre_layer_norm.weight,model.audio_tower.layers.N.lconv1d.pre_layer_norm.weight,audio,11.0,BF16,"(1024,)",1024
model.audio_tower.layers.11.norm_out.weight,model.audio_tower.layers.N.norm_out.weight,audio,11.0,BF16,"(1024,)",1024
model.audio_tower.layers.11.norm_post_attn.weight,model.audio_tower.layers.N.norm_post_attn.weight,audio,11.0,BF16,"(1024,)",1024
model.audio_tower.layers.11.norm_pre_attn.weight,model.audio_tower.layers.N.norm_pre_attn.weight,audio,11.0,BF16,"(1024,)",1024
model.audio_tower.layers.11.self_attn.k_proj.input_max,model.audio_tower.layers.N.self_attn.k_proj.input_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.self_attn.k_proj.input_min,model.audio_tower.layers.N.self_attn.k_proj.input_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.self_attn.k_proj.linear.weight,model.audio_tower.layers.N.self_attn.k_proj.linear.weight,audio,11.0,BF16,"(1024, 1024)",1048576
model.audio_tower.layers.11.self_attn.k_proj.output_max,model.audio_tower.layers.N.self_attn.k_proj.output_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.self_attn.k_proj.output_min,model.audio_tower.layers.N.self_attn.k_proj.output_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.self_attn.per_dim_scale,model.audio_tower.layers.N.self_attn.per_dim_scale,audio,11.0,BF16,"(128,)",128
model.audio_tower.layers.11.self_attn.post.input_max,model.audio_tower.layers.N.self_attn.post.input_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.self_attn.post.input_min,model.audio_tower.layers.N.self_attn.post.input_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.self_attn.post.linear.weight,model.audio_tower.layers.N.self_attn.post.linear.weight,audio,11.0,BF16,"(1024, 1024)",1048576
model.audio_tower.layers.11.self_attn.post.output_max,model.audio_tower.layers.N.self_attn.post.output_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.self_attn.post.output_min,model.audio_tower.layers.N.self_attn.post.output_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.self_attn.q_proj.input_max,model.audio_tower.layers.N.self_attn.q_proj.input_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.self_attn.q_proj.input_min,model.audio_tower.layers.N.self_attn.q_proj.input_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.self_attn.q_proj.linear.weight,model.audio_tower.layers.N.self_attn.q_proj.linear.weight,audio,11.0,BF16,"(1024, 1024)",1048576
model.audio_tower.layers.11.self_attn.q_proj.output_max,model.audio_tower.layers.N.self_attn.q_proj.output_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.self_attn.q_proj.output_min,model.audio_tower.layers.N.self_attn.q_proj.output_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.self_attn.relative_k_proj.weight,model.audio_tower.layers.N.self_attn.relative_k_proj.weight,audio,11.0,BF16,"(1024, 1024)",1048576
model.audio_tower.layers.11.self_attn.v_proj.input_max,model.audio_tower.layers.N.self_attn.v_proj.input_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.self_attn.v_proj.input_min,model.audio_tower.layers.N.self_attn.v_proj.input_min,audio,11.0,BF16,(),1
model.audio_tower.layers.11.self_attn.v_proj.linear.weight,model.audio_tower.layers.N.self_attn.v_proj.linear.weight,audio,11.0,BF16,"(1024, 1024)",1048576
model.audio_tower.layers.11.self_attn.v_proj.output_max,model.audio_tower.layers.N.self_attn.v_proj.output_max,audio,11.0,BF16,(),1
model.audio_tower.layers.11.self_attn.v_proj.output_min,model.audio_tower.layers.N.self_attn.v_proj.output_min,audio,11.0,BF16,(),1
model.audio_tower.layers.2.feed_forward1.ffw_layer_1.input_max,model.audio_tower.layers.N.feed_forward1.ffw_layer_1.input_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.feed_forward1.ffw_layer_1.input_min,model.audio_tower.layers.N.feed_forward1.ffw_layer_1.input_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.feed_forward1.ffw_layer_1.linear.weight,model.audio_tower.layers.N.feed_forward1.ffw_layer_1.linear.weight,audio,2.0,BF16,"(4096, 1024)",4194304
model.audio_tower.layers.2.feed_forward1.ffw_layer_1.output_max,model.audio_tower.layers.N.feed_forward1.ffw_layer_1.output_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.feed_forward1.ffw_layer_1.output_min,model.audio_tower.layers.N.feed_forward1.ffw_layer_1.output_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.feed_forward1.ffw_layer_2.input_max,model.audio_tower.layers.N.feed_forward1.ffw_layer_2.input_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.feed_forward1.ffw_layer_2.input_min,model.audio_tower.layers.N.feed_forward1.ffw_layer_2.input_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.feed_forward1.ffw_layer_2.linear.weight,model.audio_tower.layers.N.feed_forward1.ffw_layer_2.linear.weight,audio,2.0,BF16,"(1024, 4096)",4194304
model.audio_tower.layers.2.feed_forward1.ffw_layer_2.output_max,model.audio_tower.layers.N.feed_forward1.ffw_layer_2.output_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.feed_forward1.ffw_layer_2.output_min,model.audio_tower.layers.N.feed_forward1.ffw_layer_2.output_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.feed_forward1.post_layer_norm.weight,model.audio_tower.layers.N.feed_forward1.post_layer_norm.weight,audio,2.0,BF16,"(1024,)",1024
model.audio_tower.layers.2.feed_forward1.pre_layer_norm.weight,model.audio_tower.layers.N.feed_forward1.pre_layer_norm.weight,audio,2.0,BF16,"(1024,)",1024
model.audio_tower.layers.2.feed_forward2.ffw_layer_1.input_max,model.audio_tower.layers.N.feed_forward2.ffw_layer_1.input_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.feed_forward2.ffw_layer_1.input_min,model.audio_tower.layers.N.feed_forward2.ffw_layer_1.input_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.feed_forward2.ffw_layer_1.linear.weight,model.audio_tower.layers.N.feed_forward2.ffw_layer_1.linear.weight,audio,2.0,BF16,"(4096, 1024)",4194304
model.audio_tower.layers.2.feed_forward2.ffw_layer_1.output_max,model.audio_tower.layers.N.feed_forward2.ffw_layer_1.output_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.feed_forward2.ffw_layer_1.output_min,model.audio_tower.layers.N.feed_forward2.ffw_layer_1.output_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.feed_forward2.ffw_layer_2.input_max,model.audio_tower.layers.N.feed_forward2.ffw_layer_2.input_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.feed_forward2.ffw_layer_2.input_min,model.audio_tower.layers.N.feed_forward2.ffw_layer_2.input_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.feed_forward2.ffw_layer_2.linear.weight,model.audio_tower.layers.N.feed_forward2.ffw_layer_2.linear.weight,audio,2.0,BF16,"(1024, 4096)",4194304
model.audio_tower.layers.2.feed_forward2.ffw_layer_2.output_max,model.audio_tower.layers.N.feed_forward2.ffw_layer_2.output_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.feed_forward2.ffw_layer_2.output_min,model.audio_tower.layers.N.feed_forward2.ffw_layer_2.output_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.feed_forward2.post_layer_norm.weight,model.audio_tower.layers.N.feed_forward2.post_layer_norm.weight,audio,2.0,BF16,"(1024,)",1024
model.audio_tower.layers.2.feed_forward2.pre_layer_norm.weight,model.audio_tower.layers.N.feed_forward2.pre_layer_norm.weight,audio,2.0,BF16,"(1024,)",1024
model.audio_tower.layers.2.lconv1d.conv_norm.weight,model.audio_tower.layers.N.lconv1d.conv_norm.weight,audio,2.0,BF16,"(1024,)",1024
model.audio_tower.layers.2.lconv1d.depthwise_conv1d.weight,model.audio_tower.layers.N.lconv1d.depthwise_conv1d.weight,audio,2.0,BF16,"(1024, 1, 5)",5120
model.audio_tower.layers.2.lconv1d.linear_end.input_max,model.audio_tower.layers.N.lconv1d.linear_end.input_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.lconv1d.linear_end.input_min,model.audio_tower.layers.N.lconv1d.linear_end.input_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.lconv1d.linear_end.linear.weight,model.audio_tower.layers.N.lconv1d.linear_end.linear.weight,audio,2.0,BF16,"(1024, 1024)",1048576
model.audio_tower.layers.2.lconv1d.linear_end.output_max,model.audio_tower.layers.N.lconv1d.linear_end.output_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.lconv1d.linear_end.output_min,model.audio_tower.layers.N.lconv1d.linear_end.output_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.lconv1d.linear_start.input_max,model.audio_tower.layers.N.lconv1d.linear_start.input_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.lconv1d.linear_start.input_min,model.audio_tower.layers.N.lconv1d.linear_start.input_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.lconv1d.linear_start.linear.weight,model.audio_tower.layers.N.lconv1d.linear_start.linear.weight,audio,2.0,BF16,"(2048, 1024)",2097152
model.audio_tower.layers.2.lconv1d.linear_start.output_max,model.audio_tower.layers.N.lconv1d.linear_start.output_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.lconv1d.linear_start.output_min,model.audio_tower.layers.N.lconv1d.linear_start.output_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.lconv1d.pre_layer_norm.weight,model.audio_tower.layers.N.lconv1d.pre_layer_norm.weight,audio,2.0,BF16,"(1024,)",1024
model.audio_tower.layers.2.norm_out.weight,model.audio_tower.layers.N.norm_out.weight,audio,2.0,BF16,"(1024,)",1024
model.audio_tower.layers.2.norm_post_attn.weight,model.audio_tower.layers.N.norm_post_attn.weight,audio,2.0,BF16,"(1024,)",1024
model.audio_tower.layers.2.norm_pre_attn.weight,model.audio_tower.layers.N.norm_pre_attn.weight,audio,2.0,BF16,"(1024,)",1024
model.audio_tower.layers.2.self_attn.k_proj.input_max,model.audio_tower.layers.N.self_attn.k_proj.input_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.self_attn.k_proj.input_min,model.audio_tower.layers.N.self_attn.k_proj.input_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.self_attn.k_proj.linear.weight,model.audio_tower.layers.N.self_attn.k_proj.linear.weight,audio,2.0,BF16,"(1024, 1024)",1048576
model.audio_tower.layers.2.self_attn.k_proj.output_max,model.audio_tower.layers.N.self_attn.k_proj.output_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.self_attn.k_proj.output_min,model.audio_tower.layers.N.self_attn.k_proj.output_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.self_attn.per_dim_scale,model.audio_tower.layers.N.self_attn.per_dim_scale,audio,2.0,BF16,"(128,)",128
model.audio_tower.layers.2.self_attn.post.input_max,model.audio_tower.layers.N.self_attn.post.input_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.self_attn.post.input_min,model.audio_tower.layers.N.self_attn.post.input_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.self_attn.post.linear.weight,model.audio_tower.layers.N.self_attn.post.linear.weight,audio,2.0,BF16,"(1024, 1024)",1048576
model.audio_tower.layers.2.self_attn.post.output_max,model.audio_tower.layers.N.self_attn.post.output_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.self_attn.post.output_min,model.audio_tower.layers.N.self_attn.post.output_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.self_attn.q_proj.input_max,model.audio_tower.layers.N.self_attn.q_proj.input_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.self_attn.q_proj.input_min,model.audio_tower.layers.N.self_attn.q_proj.input_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.self_attn.q_proj.linear.weight,model.audio_tower.layers.N.self_attn.q_proj.linear.weight,audio,2.0,BF16,"(1024, 1024)",1048576
model.audio_tower.layers.2.self_attn.q_proj.output_max,model.audio_tower.layers.N.self_attn.q_proj.output_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.self_attn.q_proj.output_min,model.audio_tower.layers.N.self_attn.q_proj.output_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.self_attn.relative_k_proj.weight,model.audio_tower.layers.N.self_attn.relative_k_proj.weight,audio,2.0,BF16,"(1024, 1024)",1048576
model.audio_tower.layers.2.self_attn.v_proj.input_max,model.audio_tower.layers.N.self_attn.v_proj.input_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.self_attn.v_proj.input_min,model.audio_tower.layers.N.self_attn.v_proj.input_min,audio,2.0,BF16,(),1
model.audio_tower.layers.2.self_attn.v_proj.linear.weight,model.audio_tower.layers.N.self_attn.v_proj.linear.weight,audio,2.0,BF16,"(1024, 1024)",1048576
model.audio_tower.layers.2.self_attn.v_proj.output_max,model.audio_tower.layers.N.self_attn.v_proj.output_max,audio,2.0,BF16,(),1
model.audio_tower.layers.2.self_attn.v_proj.output_min,model.audio_tower.layers.N.self_attn.v_proj.output_min,audio,2.0,BF16,(),1
model.audio_tower.layers.3.feed_forward1.ffw_layer_1.input_max,model.audio_tower.layers.N.feed_forward1.ffw_layer_1.input_max,audio,3.0,BF16,(),1
model.audio_tower.layers.3.feed_forward1.ffw_layer_1.input_min,model.audio_tower.layers.N.feed_forward1.ffw_layer_1.input_min,audio,3.0,BF16,(),1
model.audio_tower.layers.3.feed_forward1.ffw_layer_1.linear.weight,model.audio_tower.layers.N.feed_forward1.ffw_layer_1.linear.weight,audio,3.0,BF16,"(4096, 1024)",4194304
model.audio_tower.layers.3.feed_forward1.ffw_layer_1.output_max,model.audio_tower.layers.N.feed_forward1.ffw_layer_1.output_max,audio,3.0,BF16,(),1
model.audio_tower.layers.3.feed_forward1.ffw_layer_1.output_min,model.audio_tower.layers.N.feed_forward1.ffw_layer_1.output_min,audio,3.0,BF16,(),1
